instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap
j90_372.rcp,90.0,4.0,5.177777777777778,2.673232657197307,466.0,188.0,0.04694132334581773,0.4142322097378277,0.5857677902621723,77.0,0.5027777777777778,0.6778221778221778,0.6071750885377136,0.0,0.0,53.0,92.0,15.0
j90_373.rcp,90.0,4.0,5.433333333333334,2.6793448618811446,489.0,188.0,0.04694132334581773,0.4419475655430712,0.5580524344569289,88.0,0.5027777777777778,0.6282467532467533,0.5974624848142635,0.0,0.0,56.0,101.0,13.0
j90_374.rcp,90.0,4.0,5.622222222222222,3.096872177528581,506.0,188.0,0.04694132334581773,0.41123595505617977,0.5887640449438203,89.0,0.5027777777777778,0.6108614232209738,0.5668001136400014,0.0,0.0,55.0,103.0,14.0
j90_375.rcp,90.0,4.0,5.7555555555555555,2.6845695335094066,518.0,188.0,0.04694132334581773,0.38926342072409487,0.6107365792759052,84.0,0.5027777777777778,0.7472527472527473,0.6302776545400769,0.0,0.0,63.0,91.0,7.0
j90_376.rcp,90.0,4.0,5.4222222222222225,2.863477985394598,488.0,188.0,0.04694132334581773,0.38177278401997505,0.618227215980025,88.0,0.5027777777777778,0.5916666666666667,0.5492172339155098,0.0,0.0,53.0,101.0,13.0
j90_377.rcp,90.0,4.0,5.522222222222222,2.9523165208876527,497.0,188.0,0.04694132334581773,0.418227215980025,0.581772784019975,85.0,0.5027777777777778,0.6171945701357466,0.5610381832700172,0.0,0.0,53.0,98.0,13.0
j90_378.rcp,90.0,4.0,5.9,2.8325489110222497,531.0,188.0,0.04694132334581773,0.3902621722846442,0.6097378277153558,91.0,0.5027777777777778,0.6813186813186813,0.5673032216413751,0.0,0.0,62.0,113.0,22.0
j90_379.rcp,90.0,4.0,5.955555555555556,2.939807669865916,536.0,188.0,0.04694132334581773,0.3830212234706617,0.6169787765293383,95.0,0.5027777777777778,0.6939271255060728,0.5882338056680161,0.0,0.0,66.0,116.0,21.0
j90_38.rcp,90.0,4.0,4.666666666666667,2.947692129257886,420.0,132.0,0.03295880149812734,0.17503121098626717,0.8249687890137328,69.0,0.25,0.42934782608695654,0.2601473000403575,0.0,0.0,30.0,69.0,0.0
j90_380.rcp,90.0,4.0,5.533333333333333,2.6923760675078228,498.0,188.0,0.04694132334581773,0.4214731585518102,0.5785268414481898,108.0,0.5027777777777778,0.5701058201058201,0.49420270023718293,0.0,0.0,62.0,115.0,7.0
j90_381.rcp,90.0,4.0,5.7,2.907652737939048,513.0,188.0,0.04694132334581773,0.42446941323345816,0.5755305867665419,106.0,0.5027777777777778,0.5904802744425386,0.44453342180753536,0.0,0.0,63.0,108.0,2.0
j90_382.rcp,90.0,4.0,5.611111111111111,2.7836604376429905,505.0,188.0,0.04694132334581773,0.45692883895131087,0.5430711610486891,119.0,0.5027777777777778,0.44318597004019,0.39906037914578285,0.0,0.0,53.0,122.0,3.0
j90_383.rcp,90.0,4.0,5.611111111111111,2.893265914899802,505.0,188.0,0.04694132334581773,0.4254681647940075,0.5745318352059925,83.0,0.5027777777777778,0.6406803685329554,0.5043274408086598,0.0,0.0,54.0,85.0,2.0
j90_384.rcp,90.0,4.0,5.5777777777777775,2.824408601923115,502.0,188.0,0.04694132334581773,0.3857677902621723,0.6142322097378277,81.0,0.5027777777777778,0.6416011971567527,0.4991542408209075,0.0,0.0,52.0,87.0,6.0
j90_385.rcp,90.0,4.0,5.855555555555555,2.9309123005610807,527.0,188.0,0.04694132334581773,0.44794007490636706,0.5520599250936329,85.0,0.5027777777777778,0.5622926093514329,0.48389423076923077,0.0,0.0,48.0,96.0,11.0
j90_386.rcp,90.0,4.0,6.055555555555555,2.9864922237416147,545.0,188.0,0.04694132334581773,0.39975031210986267,0.6002496878901373,102.0,0.5027777777777778,0.5192697768762677,0.42782793046484735,0.0,0.0,53.0,105.0,3.0
j90_387.rcp,90.0,4.0,5.877777777777778,2.882235929034486,529.0,188.0,0.04694132334581773,0.3850187265917603,0.6149812734082397,85.0,0.5027777777777778,0.5058823529411764,0.42649572381030176,0.0,0.0,43.0,86.0,1.0
j90_388.rcp,90.0,4.0,5.633333333333334,2.9418437151630683,507.0,188.0,0.04694132334581773,0.3725343320848939,0.627465667915106,81.0,0.5027777777777778,0.5738271604938272,0.5125417175417175,0.0,0.0,47.0,86.0,5.0
j90_389.rcp,90.0,4.0,5.444444444444445,3.018870690657945,490.0,188.0,0.04694132334581773,0.4092384519350811,0.5907615480649189,79.0,0.5027777777777778,0.5259289505920784,0.4557958986705414,0.0,0.0,42.0,86.0,7.0
j90_39.rcp,90.0,4.0,5.322222222222222,2.6534161535557548,479.0,132.0,0.03295880149812734,0.2149812734082397,0.7850187265917603,79.0,0.25,0.3270042194092827,0.2908870618821169,1.0,0.0003180661577608143,26.0,79.0,0.0
j90_390.rcp,90.0,4.0,5.7,2.968164415931166,513.0,188.0,0.04694132334581773,0.39151061173533086,0.6084893882646691,100.0,0.5027777777777778,0.4739285714285714,0.43469353281853285,0.0,0.0,48.0,100.0,0.0
j90_391.rcp,90.0,4.0,5.2,2.5957229778575717,468.0,188.0,0.04694132334581773,0.43121098626716603,0.568789013732834,95.0,0.5027777777777778,0.4439201451905626,0.3618891614524832,0.0,0.0,43.0,95.0,0.0
j90_392.rcp,90.0,4.0,5.622222222222222,2.9043177733152863,506.0,188.0,0.04694132334581773,0.4239700374531835,0.5760299625468165,91.0,0.5027777777777778,0.4308191808191808,0.35104536528927355,0.0,0.0,40.0,91.0,0.0
j90_393.rcp,90.0,4.0,5.033333333333333,2.9380643665893746,453.0,188.0,0.04694132334581773,0.37777777777777777,0.6222222222222222,77.0,0.5027777777777778,0.4088085827216262,0.3775864552483896,0.0,0.0,32.0,77.0,0.0
j90_394.rcp,90.0,4.0,5.044444444444444,2.6621257634166935,454.0,188.0,0.04694132334581773,0.4149812734082397,0.5850187265917604,106.0,0.5027777777777778,0.38469601677148846,0.3356618748128182,0.0,0.0,41.0,106.0,0.0
j90_395.rcp,90.0,4.0,5.566666666666666,2.724579478255926,501.0,188.0,0.04694132334581773,0.4209737827715356,0.5790262172284644,92.0,0.5027777777777778,0.3890664961636829,0.34471492732830145,0.0,0.0,36.0,92.0,0.0
j90_396.rcp,90.0,4.0,5.4,2.727636339397171,486.0,188.0,0.04694132334581773,0.3867665418227216,0.6132334581772785,86.0,0.5027777777777778,0.40605875152998777,0.3466196237913035,0.0,0.0,35.0,86.0,0.0
j90_397.rcp,90.0,4.0,5.811111111111111,2.947294218410599,523.0,188.0,0.04694132334581773,0.418227215980025,0.581772784019975,87.0,0.5027777777777778,0.3811252268602541,0.36877070784783045,0.0,0.0,34.0,87.0,0.0
j90_398.rcp,90.0,4.0,5.0777777777777775,2.914438302192028,457.0,188.0,0.04694132334581773,0.41373283395755306,0.586267166042447,79.0,0.5027777777777778,0.3992766726943942,0.3347290392950429,0.0,0.0,32.0,79.0,0.0
j90_399.rcp,90.0,4.0,5.533333333333333,2.7616420236277306,498.0,188.0,0.04694132334581773,0.39151061173533086,0.6084893882646691,98.0,0.5027777777777778,0.3622448979591837,0.32903593407260645,0.0,0.0,36.0,98.0,0.0
j90_4.rcp,90.0,4.0,5.477777777777778,2.621398175604334,493.0,132.0,0.03295880149812734,0.19675405742821472,0.8032459425717853,76.0,0.25,0.8453947368421053,0.6127548438403703,176.0,0.05470935654336338,65.0,112.0,36.0
j90_40.rcp,90.0,4.0,5.177777777777778,2.6856730080508386,466.0,132.0,0.03295880149812734,0.21023720349563046,0.7897627965043695,68.0,0.25,0.24328644501278773,0.22109632363405762,0.0,0.0,17.0,68.0,0.0
j90_400.rcp,90.0,4.0,5.211111111111111,3.085789812257487,469.0,188.0,0.04694132334581773,0.4257178526841448,0.5742821473158553,86.0,0.5027777777777778,0.43281653746770027,0.40903066168327795,0.0,0.0,38.0,86.0,0.0
j90_401.rcp,90.0,4.0,5.344444444444444,3.0629002635886393,481.0,188.0,0.04694132334581773,0.41123595505617977,0.5887640449438203,102.0,0.7527777777777778,1.196524064171123,1.0849585823634265,112.0,0.047497879558948256,123.0,184.0,61.0
j90_402.rcp,90.0,4.0,5.611111111111111,2.755577956898191,505.0,188.0,0.04694132334581773,0.43820224719101125,0.5617977528089888,108.0,0.7527777777777778,1.2384259259259258,1.161470675827186,253.0,0.11244444444444444,134.0,210.0,76.0
j90_403.rcp,90.0,4.0,5.733333333333333,3.043389922803554,516.0,188.0,0.04694132334581773,0.4184769038701623,0.5815230961298377,106.0,0.7527777777777778,1.2391786903440623,1.1678304969786657,287.0,0.12322885358522971,132.0,215.0,83.0
j90_404.rcp,90.0,4.0,5.977777777777778,2.6540442003259765,538.0,188.0,0.04694132334581773,0.40074906367041196,0.599250936329588,85.0,0.7527777777777778,1.5529411764705883,1.4265196078431372,99.0,0.04125,132.0,183.0,51.0
j90_405.rcp,90.0,4.0,5.2,3.0155154341063044,468.0,188.0,0.04694132334581773,0.39151061173533086,0.6084893882646691,89.0,0.7527777777777778,1.2640449438202248,1.1629213483146068,91.0,0.037340993024210095,113.0,155.0,42.0
j90_406.rcp,90.0,4.0,5.3,2.8104961997641786,477.0,188.0,0.04694132334581773,0.42247191011235957,0.5775280898876405,86.0,0.7527777777777778,1.29328165374677,1.2226767257290514,71.0,0.030696065715520967,112.0,172.0,60.0
j90_407.rcp,90.0,4.0,5.533333333333333,2.887521043694362,498.0,188.0,0.04694132334581773,0.4017478152309613,0.5982521847690387,105.0,0.7527777777777778,1.271957671957672,1.1601384998443822,205.0,0.08555926544240401,134.0,203.0,69.0
j90_408.rcp,90.0,4.0,6.188888888888889,2.8901920137844144,557.0,188.0,0.04694132334581773,0.44069912609238454,0.5593008739076155,108.0,0.7527777777777778,1.2662037037037037,1.183834199696773,70.0,0.03125,137.0,207.0,70.0
j90_409.rcp,90.0,4.0,5.533333333333333,3.0919249667480617,498.0,188.0,0.04694132334581773,0.3735330836454432,0.6264669163545569,77.0,0.7527777777777778,1.333530106257379,1.2397136953955137,0.0,0.0,103.0,147.0,44.0
j90_41.rcp,90.0,4.0,5.055555555555555,2.861084142267718,455.0,132.0,0.03295880149812734,0.19625468164794008,0.80374531835206,66.0,0.5027777777777778,1.0685425685425685,0.9140535390535389,34.0,0.01056228642435539,71.0,110.0,39.0
j90_410.rcp,90.0,4.0,5.977777777777778,2.7283604265719643,538.0,188.0,0.04694132334581773,0.41548064918851435,0.5845193508114856,105.0,0.7527777777777778,1.292857142857143,1.1008408919123205,78.0,0.03331909440410081,136.0,203.0,67.0
j90_411.rcp,90.0,4.0,5.711111111111111,2.872259832119977,514.0,188.0,0.04694132334581773,0.41872659176029964,0.5812734082397004,106.0,0.7527777777777778,0.7226415094339622,0.6575629494375691,0.0,0.0,77.0,124.0,18.0
j90_412.rcp,90.0,4.0,5.655555555555556,2.895057516646493,509.0,188.0,0.04694132334581773,0.4109862671660425,0.5890137328339575,92.0,0.7527777777777778,0.84472049689441,0.7844240466172443,0.0,0.0,78.0,125.0,33.0
j90_413.rcp,90.0,4.0,5.7444444444444445,3.206109137641627,517.0,188.0,0.04694132334581773,0.3850187265917603,0.6149812734082397,94.0,0.7527777777777778,0.7621580547112462,0.6683400228612995,0.0,0.0,72.0,113.0,19.0
j90_414.rcp,90.0,4.0,5.444444444444445,2.84062243222663,490.0,188.0,0.04694132334581773,0.45143570536828964,0.5485642946317104,102.0,0.7527777777777778,0.6657179000632512,0.6184748765097438,0.0,0.0,68.0,109.0,7.0
j90_415.rcp,90.0,4.0,5.344444444444444,2.8486297334024813,481.0,188.0,0.04694132334581773,0.3922596754057428,0.6077403245942572,105.0,0.7527777777777778,0.7436507936507937,0.6074806096681097,0.0,0.0,79.0,120.0,15.0
j90_416.rcp,90.0,4.0,4.911111111111111,2.8033489672352183,442.0,188.0,0.04694132334581773,0.4117353308364544,0.5882646691635456,89.0,0.7527777777777778,0.7251512532411409,0.6053605216526565,0.0,0.0,65.0,100.0,11.0
j90_417.rcp,90.0,4.0,5.355555555555555,2.77813331058069,482.0,188.0,0.04694132334581773,0.3807740324594257,0.6192259675405742,83.0,0.7527777777777778,0.8177710843373494,0.7694262869051289,0.0,0.0,68.0,101.0,18.0
j90_418.rcp,90.0,4.0,5.4,3.0615900008546757,486.0,188.0,0.04694132334581773,0.3787765293383271,0.6212234706616728,105.0,0.7527777777777778,0.5980952380952381,0.5299323706090624,0.0,0.0,63.0,111.0,6.0
j90_419.rcp,90.0,4.0,5.188888888888889,2.9055289992412914,467.0,188.0,0.04694132334581773,0.4002496878901373,0.5997503121098626,82.0,0.7527777777777778,0.8841463414634146,0.7697792450138171,0.0,0.0,73.0,100.0,18.0
j90_42.rcp,90.0,4.0,5.555555555555555,2.8948656123523673,500.0,132.0,0.03295880149812734,0.20524344569288389,0.7947565543071161,90.0,0.5027777777777778,0.8456140350877193,0.7676943584451325,73.0,0.022934338674206724,77.0,135.0,45.0
j90_420.rcp,90.0,4.0,5.555555555555555,2.490475684643893,500.0,188.0,0.04694132334581773,0.41797752808988764,0.5820224719101124,85.0,0.7527777777777778,0.7789915966386555,0.7243790916653605,0.0,0.0,67.0,106.0,21.0
j90_421.rcp,90.0,4.0,5.544444444444444,2.56108098319228,499.0,188.0,0.04694132334581773,0.43645443196004996,0.56354556803995,99.0,0.7527777777777778,0.6606691919191919,0.574676577280744,0.0,0.0,66.0,104.0,5.0
j90_422.rcp,90.0,4.0,5.288888888888889,2.793820341175401,476.0,188.0,0.04694132334581773,0.4044943820224719,0.5955056179775281,91.0,0.7527777777777778,0.6274370790499822,0.5503476274623677,0.0,0.0,58.0,95.0,4.0
j90_423.rcp,90.0,4.0,5.366666666666666,2.9,483.0,188.0,0.04694132334581773,0.4352059925093633,0.5647940074906367,102.0,0.7527777777777778,0.5136738906088751,0.4604927697623672,0.0,0.0,53.0,108.0,6.0
j90_424.rcp,90.0,4.0,5.677777777777778,2.8628958834554523,511.0,188.0,0.04694132334581773,0.3707865168539326,0.6292134831460674,94.0,0.7527777777777778,0.6498480243161094,0.5508042046605877,0.0,0.0,62.0,96.0,2.0
j90_425.rcp,90.0,4.0,5.677777777777778,2.969578263277194,511.0,188.0,0.04694132334581773,0.42946317103620474,0.5705368289637953,98.0,0.7527777777777778,0.4905247813411079,0.4663082325837428,0.0,0.0,49.0,108.0,10.0
j90_426.rcp,90.0,4.0,5.5,2.8992336152086047,495.0,188.0,0.04694132334581773,0.4589263420724095,0.5410736579275905,114.0,0.7527777777777778,0.5538011695906433,0.4965283566193009,0.0,0.0,64.0,116.0,2.0
j90_427.rcp,90.0,4.0,5.9,3.1235663378047005,531.0,188.0,0.04694132334581773,0.3980024968789014,0.6019975031210987,88.0,0.7527777777777778,0.6462703962703963,0.586976658028811,0.0,0.0,57.0,94.0,6.0
j90_428.rcp,90.0,4.0,5.288888888888889,2.7253723270385746,476.0,188.0,0.04694132334581773,0.42871410736579274,0.5712858926342073,100.0,0.7527777777777778,0.5264864864864864,0.4824670085188378,0.0,0.0,53.0,107.0,7.0
j90_429.rcp,90.0,4.0,5.4,2.935605180840533,486.0,188.0,0.04694132334581773,0.41722846441947564,0.5827715355805243,88.0,0.7527777777777778,0.615530303030303,0.550104136751864,0.0,0.0,55.0,91.0,3.0
j90_43.rcp,90.0,4.0,5.0777777777777775,2.8721953577080215,457.0,132.0,0.03295880149812734,0.1637952559300874,0.8362047440699126,62.0,0.5027777777777778,1.228110599078341,1.0760477847052798,69.0,0.020603165123917588,77.0,109.0,32.0
j90_430.rcp,90.0,4.0,5.5777777777777775,2.8322655940186343,502.0,188.0,0.04694132334581773,0.42921348314606744,0.5707865168539326,92.0,0.7527777777777778,0.5975790513833992,0.5118641945378712,0.0,0.0,55.0,103.0,11.0
j90_431.rcp,90.0,4.0,5.833333333333333,3.11715682420161,525.0,188.0,0.04694132334581773,0.4062421972534332,0.5937578027465669,100.0,0.7527777777777778,0.47596153846153844,0.43840853937728935,0.0,0.0,48.0,100.0,0.0
j90_432.rcp,90.0,4.0,5.811111111111111,2.8824929196962072,523.0,188.0,0.04694132334581773,0.46117353308364545,0.5388264669163545,92.0,0.7527777777777778,0.46493027071369974,0.42458171651670423,0.0,0.0,43.0,92.0,0.0
j90_433.rcp,90.0,4.0,5.511111111111111,2.8096834319286437,496.0,188.0,0.04694132334581773,0.41622971285892635,0.5837702871410737,110.0,0.7527777777777778,0.4115384615384615,0.3948287182266318,0.0,0.0,46.0,110.0,0.0
j90_434.rcp,90.0,4.0,5.322222222222222,2.855123183868207,479.0,188.0,0.04694132334581773,0.4352059925093633,0.5647940074906367,89.0,0.7527777777777778,0.4079941057284951,0.39278404780467613,0.0,0.0,37.0,89.0,0.0
j90_435.rcp,90.0,4.0,5.377777777777778,2.865805210786811,484.0,188.0,0.04694132334581773,0.3800249687890137,0.6199750312109863,84.0,0.7527777777777778,0.5085034013605442,0.407178491412514,0.0,0.0,43.0,84.0,0.0
j90_436.rcp,90.0,4.0,5.7,2.968164415931166,513.0,188.0,0.04694132334581773,0.4019975031210986,0.5980024968789014,96.0,0.7527777777777778,0.5115131578947368,0.42552552071466543,0.0,0.0,50.0,96.0,0.0
j90_437.rcp,90.0,4.0,5.222222222222222,2.665740579933871,470.0,188.0,0.04694132334581773,0.3732833957553059,0.6267166042446941,93.0,0.7527777777777778,0.475177304964539,0.4165145556190485,0.0,0.0,45.0,93.0,0.0
j90_438.rcp,90.0,4.0,5.6,2.764054992217051,504.0,188.0,0.04694132334581773,0.39176029962546816,0.6082397003745319,99.0,0.7527777777777778,0.44602891661715194,0.4021434851248463,0.0,0.0,45.0,99.0,0.0
j90_439.rcp,90.0,4.0,5.1,2.8869437896232837,459.0,188.0,0.04694132334581773,0.4079900124843945,0.5920099875156055,96.0,0.7527777777777778,0.5,0.4107999582811848,0.0,0.0,48.0,96.0,0.0
j90_44.rcp,90.0,4.0,6.0,2.8323527714997336,540.0,132.0,0.03295880149812734,0.21273408239700375,0.7872659176029962,90.0,0.5027777777777778,0.9567251461988304,0.8669769330734243,29.0,0.009197589597209007,87.0,144.0,54.0
j90_440.rcp,90.0,4.0,5.233333333333333,2.769075256792018,471.0,188.0,0.04694132334581773,0.4214731585518102,0.5785268414481898,86.0,0.7527777777777778,0.4712473572938689,0.39356531897220687,0.0,0.0,41.0,86.0,0.0
j90_441.rcp,90.0,4.0,5.5777777777777775,3.1692192441173823,502.0,188.0,0.04694132334581773,0.4354556803995006,0.5645443196004993,93.0,1.0,1.4751664106502815,1.2469207199221224,0.0,0.0,138.0,181.0,43.0
j90_442.rcp,90.0,4.0,5.588888888888889,3.0473830100393586,503.0,188.0,0.04694132334581773,0.4017478152309613,0.5982521847690387,89.0,1.0,1.4708400214018191,1.3769104613022543,0.0,0.0,131.0,176.0,45.0
j90_443.rcp,90.0,4.0,4.866666666666666,2.6674998698323407,438.0,188.0,0.04694132334581773,0.4109862671660425,0.5890137328339575,101.0,1.0,1.3382838283828382,1.213524839326038,103.0,0.043662568885120816,136.0,197.0,61.0
j90_444.rcp,90.0,4.0,5.066666666666666,3.04703863520705,456.0,188.0,0.04694132334581773,0.4059925093632959,0.5940074906367041,76.0,1.0,1.5297482837528604,1.5082301851466609,0.0,0.0,117.0,164.0,47.0
j90_445.rcp,90.0,4.0,6.088888888888889,2.900744902202591,548.0,188.0,0.04694132334581773,0.41298377028714106,0.5870162297128589,98.0,1.0,1.638265306122449,1.4967869290573372,0.0,0.0,161.0,219.0,58.0
j90_446.rcp,90.0,4.0,5.777777777777778,2.731616443621199,520.0,188.0,0.04694132334581773,0.44094881398252184,0.5590511860174782,106.0,1.0,1.4463753723932473,1.3631116276970299,17.0,0.007592675301473872,154.0,224.0,70.0
j90_447.rcp,90.0,4.0,5.588888888888889,2.7684510087148593,503.0,188.0,0.04694132334581773,0.3772784019975031,0.6227215980024969,81.0,1.0,1.5233494363929148,1.4483425031311505,0.0,0.0,124.0,164.0,40.0
j90_448.rcp,90.0,4.0,5.388888888888889,2.7353425316461,485.0,188.0,0.04694132334581773,0.44794007490636706,0.5520599250936329,97.0,1.0,1.4762886597938145,1.3491899852724594,0.0,0.0,144.0,190.0,46.0
j90_449.rcp,90.0,4.0,5.333333333333333,2.824496021908648,480.0,188.0,0.04694132334581773,0.4094881398252185,0.5905118601747815,96.0,1.0,1.3916666666666666,1.3130084325396825,17.0,0.00718816067653277,134.0,195.0,61.0
j90_45.rcp,90.0,4.0,5.7555555555555555,2.805990065362595,518.0,132.0,0.03295880149812734,0.21622971285892634,0.7837702871410737,79.0,0.5027777777777778,1.2501861504095308,0.9693397865475304,94.0,0.029945842625039822,99.0,145.0,46.0
j90_450.rcp,90.0,4.0,5.788888888888889,2.865482098063254,521.0,188.0,0.04694132334581773,0.41897627965043693,0.5810237203495631,88.0,1.0,1.6517045454545454,1.55587150621118,0.0,0.0,146.0,204.0,58.0
j90_451.rcp,90.0,4.0,5.622222222222222,2.8580404233894936,506.0,188.0,0.04694132334581773,0.4414481897627965,0.5585518102372036,103.0,1.0,0.8383964923269652,0.7833433542097231,0.0,0.0,87.0,121.0,18.0
j90_452.rcp,90.0,4.0,5.133333333333334,2.937118769588092,462.0,188.0,0.04694132334581773,0.42596754057428216,0.5740324594257178,98.0,1.0,0.7492269635126778,0.7119064656364938,0.0,0.0,74.0,114.0,16.0
j90_453.rcp,90.0,4.0,5.722222222222222,2.8868582606847797,515.0,188.0,0.04694132334581773,0.41123595505617977,0.5887640449438203,112.0,1.0,0.7274159663865546,0.6668817242806213,0.0,0.0,82.0,131.0,19.0
j90_454.rcp,90.0,4.0,5.711111111111111,2.99349088094836,514.0,188.0,0.04694132334581773,0.41548064918851435,0.5845193508114856,88.0,1.0,0.9014127764127764,0.8396684028769784,0.0,0.0,80.0,118.0,30.0
j90_455.rcp,90.0,4.0,5.4,2.87827108598972,486.0,188.0,0.04694132334581773,0.38277153558052435,0.6172284644194757,91.0,1.0,0.7771978021978022,0.7129271689581452,0.0,0.0,71.0,103.0,12.0
j90_456.rcp,90.0,4.0,5.5,2.6299556396765835,495.0,188.0,0.04694132334581773,0.3805243445692884,0.6194756554307116,83.0,1.0,0.7686746987951807,0.718221742120298,0.0,0.0,64.0,103.0,20.0
j90_457.rcp,90.0,4.0,5.033333333333333,2.7465129406819355,453.0,188.0,0.04694132334581773,0.4199750312109863,0.5800249687890138,89.0,1.0,0.7766027759418375,0.6501474723286398,0.0,0.0,70.0,109.0,20.0
j90_458.rcp,90.0,4.0,5.455555555555556,3.127516270891545,491.0,188.0,0.04694132334581773,0.37203495630461925,0.6279650436953808,87.0,1.0,0.975933908045977,0.8553974035536798,0.0,0.0,85.0,113.0,26.0
j90_459.rcp,90.0,4.0,5.322222222222222,2.7601440291637673,479.0,188.0,0.04694132334581773,0.4217228464419476,0.5782771535580524,74.0,1.0,1.0018261504747992,0.8808489080546749,0.0,0.0,75.0,101.0,26.0
