instance,nodes,solved,done_reason,makespan,lowerbound
VAR_inst449001.rcp,26627,1,search_exhausted,166,166
VAR_inst450001.rcp,52204,0,time_limit,130,28
VAR_inst45001.rcp,29474,0,time_limit,38,28
VAR_inst451001.rcp,61073,0,time_limit,158,81
VAR_inst452001.rcp,26627,1,search_exhausted,166,166
VAR_inst453001.rcp,54659,0,time_limit,130,28
VAR_inst454001.rcp,63004,0,time_limit,158,81
VAR_inst455001.rcp,26627,1,search_exhausted,166,166
VAR_inst456001.rcp,54640,0,time_limit,130,28
VAR_inst457001.rcp,60850,0,time_limit,158,81
VAR_inst458001.rcp,26627,1,search_exhausted,166,166
VAR_inst459001.rcp,54553,0,time_limit,130,28
VAR_inst460001.rcp,61016,0,time_limit,158,81
VAR_inst46001.rcp,65,1,search_exhausted,86,86
VAR_inst461001.rcp,26627,1,search_exhausted,166,166
VAR_inst462001.rcp,53466,0,time_limit,130,28
VAR_inst463001.rcp,60199,0,time_limit,158,81
VAR_inst464001.rcp,26627,1,search_exhausted,166,166
VAR_inst465001.rcp,52517,0,time_limit,130,28
VAR_inst466001.rcp,59844,0,time_limit,158,81
VAR_inst467001.rcp,26627,1,search_exhausted,166,166
VAR_inst468001.rcp,54382,0,time_limit,130,28
VAR_inst469001.rcp,61212,0,time_limit,158,81
VAR_inst470001.rcp,26627,1,search_exhausted,166,166
VAR_inst47001.rcp,32,1,search_exhausted,142,142
VAR_inst471001.rcp,53130,0,time_limit,130,28
VAR_inst472001.rcp,60904,0,time_limit,158,81
VAR_inst473001.rcp,26627,1,search_exhausted,166,166
VAR_inst474001.rcp,51451,0,time_limit,130,28
VAR_inst475001.rcp,63006,0,time_limit,158,81
VAR_inst476001.rcp,26627,1,search_exhausted,166,166
VAR_inst477001.rcp,54518,0,time_limit,130,28
VAR_inst478001.rcp,61103,0,time_limit,158,81
VAR_inst479001.rcp,26627,1,search_exhausted,166,166
VAR_inst480001.rcp,53709,0,time_limit,130,28
VAR_inst48001.rcp,32487,0,time_limit,34,28
VAR_inst481001.rcp,60948,0,time_limit,158,81
VAR_inst482001.rcp,26627,1,search_exhausted,166,166
VAR_inst483001.rcp,54431,0,time_limit,130,28
VAR_inst484001.rcp,60983,0,time_limit,158,81
VAR_inst485001.rcp,26627,1,search_exhausted,166,166
VAR_inst486001.rcp,54637,0,time_limit,130,28
VAR_inst487001.rcp,60435,0,time_limit,158,81
VAR_inst488001.rcp,26627,1,search_exhausted,166,166
VAR_inst489001.rcp,54510,0,time_limit,130,28
VAR_inst490001.rcp,61000,0,time_limit,158,81
VAR_inst49001.rcp,127,1,search_exhausted,84,84
VAR_inst491001.rcp,26627,1,search_exhausted,166,166
VAR_inst492001.rcp,53116,0,time_limit,130,28
VAR_inst493001.rcp,60010,0,time_limit,158,81
VAR_inst494001.rcp,26627,1,search_exhausted,166,166
VAR_inst495001.rcp,54590,0,time_limit,130,28
VAR_inst496001.rcp,60860,0,time_limit,158,81
VAR_inst497001.rcp,26627,1,search_exhausted,166,166
VAR_inst498001.rcp,54555,0,time_limit,130,28
VAR_inst499001.rcp,61260,0,time_limit,158,81
VAR_inst500001.rcp,26627,1,search_exhausted,166,166
VAR_inst50001.rcp,32,1,search_exhausted,142,142
VAR_inst5001.rcp,32,1,search_exhausted,142,142
VAR_inst501001.rcp,54649,0,time_limit,130,28
VAR_inst502001.rcp,61037,0,time_limit,158,81
VAR_inst503001.rcp,26627,1,search_exhausted,166,166
VAR_inst504001.rcp,54366,0,time_limit,130,28
VAR_inst505001.rcp,60864,0,time_limit,158,81
VAR_inst506001.rcp,26627,1,search_exhausted,166,166
VAR_inst507001.rcp,54712,0,time_limit,130,28
VAR_inst508001.rcp,60527,0,time_limit,158,81
VAR_inst509001.rcp,26627,1,search_exhausted,166,166
VAR_inst510001.rcp,54357,0,time_limit,130,28
VAR_inst51001.rcp,29792,0,time_limit,32,28
VAR_inst511001.rcp,60610,0,time_limit,158,81
VAR_inst512001.rcp,26627,1,search_exhausted,166,166
VAR_inst513001.rcp,54433,0,time_limit,130,28
VAR_inst514001.rcp,60815,0,time_limit,158,81
VAR_inst515001.rcp,26627,1,search_exhausted,166,166
VAR_inst516001.rcp,54530,0,time_limit,130,28
VAR_inst517001.rcp,60103,0,time_limit,158,81
VAR_inst518001.rcp,26627,1,search_exhausted,166,166
VAR_inst519001.rcp,54291,0,time_limit,130,28
VAR_inst520001.rcp,61239,0,time_limit,158,81
VAR_inst52001.rcp,131,1,search_exhausted,86,86
VAR_inst521001.rcp,26627,1,search_exhausted,166,166
VAR_inst522001.rcp,54155,0,time_limit,130,28
VAR_inst523001.rcp,60896,0,time_limit,158,81
VAR_inst524001.rcp,26627,1,search_exhausted,166,166
VAR_inst525001.rcp,54541,0,time_limit,130,28
VAR_inst526001.rcp,60734,0,time_limit,158,81
VAR_inst527001.rcp,26627,1,search_exhausted,166,166
VAR_inst528001.rcp,54595,0,time_limit,130,28
VAR_inst529001.rcp,61013,0,time_limit,158,81
VAR_inst530001.rcp,26627,1,search_exhausted,166,166
VAR_inst53001.rcp,32,1,search_exhausted,142,142
VAR_inst531001.rcp,54554,0,time_limit,130,28
VAR_inst532001.rcp,61147,0,time_limit,158,81
VAR_inst533001.rcp,26627,1,search_exhausted,166,166
VAR_inst534001.rcp,54508,0,time_limit,130,28
VAR_inst535001.rcp,61026,0,time_limit,158,81
VAR_inst536001.rcp,26627,1,search_exhausted,166,166
VAR_inst537001.rcp,54717,0,time_limit,130,28
VAR_inst538001.rcp,60704,0,time_limit,158,81
VAR_inst539001.rcp,26627,1,search_exhausted,166,166
VAR_inst54001.rcp,32749,0,time_limit,31,28
VAR_inst55001.rcp,41,1,search_exhausted,85,85
VAR_inst56001.rcp,32,1,search_exhausted,142,142
VAR_inst57001.rcp,32141,0,time_limit,35,28
VAR_inst58001.rcp,64,1,search_exhausted,86,86
VAR_inst59001.rcp,32,1,search_exhausted,142,142
VAR_inst60001.rcp,35811,0,time_limit,38,28
VAR_inst6001.rcp,35096,0,time_limit,31,28
VAR_inst61001.rcp,50,1,search_exhausted,84,84
VAR_inst62001.rcp,32,1,search_exhausted,142,142
VAR_inst63001.rcp,32381,0,time_limit,37,28
VAR_inst64001.rcp,230,1,search_exhausted,85,85
VAR_inst65001.rcp,32,1,search_exhausted,142,142
VAR_inst66001.rcp,37263,0,time_limit,45,28
VAR_inst67001.rcp,94,1,search_exhausted,89,89
VAR_inst68001.rcp,32,1,search_exhausted,142,142
VAR_inst69001.rcp,36928,0,time_limit,36,28
VAR_inst70001.rcp,64,1,search_exhausted,85,85
VAR_inst7001.rcp,32,1,search_exhausted,81,81
VAR_inst71001.rcp,114,1,search_exhausted,145,145
VAR_inst72001.rcp,32040,0,time_limit,43,28
VAR_inst73001.rcp,402,1,search_exhausted,91,91
VAR_inst74001.rcp,32,1,search_exhausted,142,142
VAR_inst75001.rcp,40865,0,time_limit,45,28
VAR_inst76001.rcp,50,1,search_exhausted,84,84
VAR_inst77001.rcp,32,1,search_exhausted,142,142
VAR_inst78001.rcp,34029,0,time_limit,34,28
VAR_inst79001.rcp,185,1,search_exhausted,89,89
VAR_inst80001.rcp,32,1,search_exhausted,142,142
VAR_inst8001.rcp,32,1,search_exhausted,142,142
VAR_inst81001.rcp,37708,0,time_limit,43,28
VAR_inst82001.rcp,259,1,search_exhausted,88,88
VAR_inst83001.rcp,32,1,search_exhausted,142,142
VAR_inst84001.rcp,31196,0,time_limit,37,28
VAR_inst85001.rcp,229,1,search_exhausted,89,89
VAR_inst86001.rcp,32,1,search_exhausted,142,142
VAR_inst87001.rcp,32895,0,time_limit,40,28
VAR_inst88001.rcp,144,1,search_exhausted,84,84
VAR_inst89001.rcp,32,1,search_exhausted,142,142
VAR_inst90001.rcp,39154,0,time_limit,45,28
VAR_inst9001.rcp,27246,0,time_limit,33,28
VAR_inst91001.rcp,127,1,search_exhausted,84,84
VAR_inst92001.rcp,32,1,search_exhausted,142,142
VAR_inst93001.rcp,32322,0,time_limit,39,28
VAR_inst94001.rcp,834,1,search_exhausted,93,93
VAR_inst95001.rcp,60,1,search_exhausted,148,148
VAR_inst96001.rcp,37282,0,time_limit,41,28
VAR_inst97001.rcp,909,1,search_exhausted,98,98
VAR_inst98001.rcp,32,1,search_exhausted,142,142
VAR_inst99001.rcp,40877,0,time_limit,37,28
